연도,시도,시군구,계약종별, 1월, 2월, 3월, 4월, 5월, 6월, 7월, 8월, 9월, 10월, 11월, 12월
2014,전라북도,김제시,일반용,14015163,13739757,11975519,11342686,9778051,10159216,10905743,12162782,11055715,10049919,10781444,12657250
2014,전라북도,김제시,교육용,1309250,1170464,1148976,1311055,813675,692525,758079,713743,667214,667271,807018,1279293
2014,전라북도,김제시,산업용,31478161,28934337,29513936,30169598,28632421,28683455,30219723,28405862,27845153,29637104,30120599,32733420
2014,전라북도,김제시,농사용,12612882,13147344,11451489,10739525,9436292,10879322,10614172,13861321,12231750,10085610,17174792,15645696
2014,전라북도,김제시,가로등,778292,691684,660621,599571,551033,519477,531537,578388,622102,700436,756220,847035
2014,전라북도,김제시,심 야,14529045,14681075,11516882,9035558,5573542,3003626,1759904,1634216,1928636,2855185,6555739,11243151
2014,전라북도,완주군,주택용,9023990,9051927,7889898,8432607,8001269,8054152,8092402,9125186,8609990,8058464,8803009,9230369
2014,전라북도,완주군,일반용,13988525,13350907,11679107,11033686,9974645,10613659,11806531,13552623,11999879,10952697,12299494,14456753
2014,전라북도,완주군,교육용,2372851,2198830,2095251,2165644,1474423,1525081,1613631,1541585,1472050,1455627,1708779,2617288
2014,전라북도,완주군,산업용,89993338,82686773,89983547,86382193,86715472,88960669,98835764,89200334,82342668,88023806,88437524,97223280
2014,전라북도,완주군,농사용,7857352,7898393,7417228,5385222,4426747,4687543,5211494,6929647,6711695,5306701,8745497,7517222
2014,전라북도,완주군,가로등,1513203,1427819,1384261,1415138,1374270,1353457,1303101,1361478,1433773,1577146,1631746,1626633
2014,전라북도,완주군,심 야,16249998,16116723,12799954,10007927,5959155,3281679,2046770,1838002,2123008,3150278,7429928,12550979
2014,전라북도,진안군,주택용,2446789,2500572,2128084,2296858,2211026,2200757,2107209,2317621,2270722,2162327,2347906,2399531
2014,전라북도,진안군,일반용,3811608,3539700,3279492,3114236,2815661,2799554,2748189,3029824,2802974,2692122,3089769,3547286
2014,전라북도,진안군,교육용,364395,321227,304894,324585,210974,171256,178958,169525,168675,175595,241003,360505
2014,전라북도,진안군,산업용,2689758,2556058,2314380,2405947,2334021,2406995,2529296,2516433,2337086,2389064,2638486,2747719
2014,전라북도,진안군,농사용,3187808,3187494,2888715,2716891,2537647,2773157,2892741,3827934,4878037,3443039,4013290,3155543
2014,전라북도,진안군,가로등,662240,630912,617395,605597,562394,565001,547448,590170,588540,634809,652874,662672
2014,전라북도,진안군,심 야,5214174,5228963,4021322,3267976,2107629,1187166,768740,686862,843869,1193193,2421950,3976032
2014,전라북도,무주군,주택용,2701264,2667444,2305817,2447510,2365182,2334424,2253545,2486056,2416272,2305271,2500544,2552092
2014,전라북도,무주군,일반용,10595637,9314010,6754402,5414178,5032810,5013636,5452065,6097314,5202485,5032497,6115484,11326977
2014,전라북도,무주군,교육용,326734,319780,327915,291904,198526,171620,190971,181050,169657,176139,271742,400555
2014,전라북도,무주군,산업용,1893082,1711693,1583464,1666915,1536106,1610761,1671471,1655182,1586821,1701533,1723188,1757148
2014,전라북도,무주군,농사용,1107054,1099883,970874,1008830,969076,1293872,1254167,1554233,1973681,1522456,1677619,1200686
2014,전라북도,무주군,가로등,773876,726422,715807,712283,708532,684687,652862,673953,736060,709986,795102,824275
2014,전라북도,무주군,심 야,6055229,6069120,4766820,3534427,2305330,1448241,1109348,954348,1074835,1402945,2750434,4250843
2014,전라북도,장수군,주택용,2257956,2350679,2042706,2156053,2096314,2065445,1966043,2159554,2129721,2027681,2225252,2232889
2014,전라북도,장수군,일반용,3320291,3173831,2812128,2601888,2248210,2176711,2207968,2475503,2275324,2240155,2603888,3110719
2014,전라북도,장수군,교육용,407316,369467,341173,318336,227753,188224,260182,166424,171752,195109,280313,432358
2014,전라북도,장수군,산업용,3434057,3245444,2996760,3319609,3002779,3107699,3238131,3067716,2936025,3237148,3517060,3611190
2014,전라북도,장수군,농사용,5643192,5463592,4578732,3924938,3054251,2527187,2259088,2670913,3168835,3349879,4939862,6223175
2014,전라북도,장수군,가로등,514120,475776,483390,493485,494610,471454,475256,484701,511424,527082,536119,540450
2014,전라북도,장수군,심 야,5800765,5881446,4629993,3664051,2428383,1413710,925892,811265,968266,1337042,2700197,4260360
2014,전라북도,임실군,주택용,2746832,2813962,2415854,2621528,2496572,2458854,2360642,2583459,2537023,2413868,2615783,2703447
2014,전라북도,임실군,일반용,5272461,5054819,4396530,4003231,3507458,3560046,3515977,4164552,3637254,3485576,3947606,4836684
2014,전라북도,임실군,교육용,316516,314854,318504,284999,201137,176785,186615,190446,183856,183816,258146,373676
2014,전라북도,임실군,산업용,7809725,7594891,7983402,8104490,8043548,8523442,8737966,8867710,8781549,9417639,9361034,9489538
2014,전라북도,임실군,농사용,5885204,5950612,4984339,4077822,3260394,3426090,3598832,4501151,5353556,3870058,4461027,6477877
2014,전라북도,임실군,가로등,739909,678653,661076,661546,638433,625679,597539,617838,668523,688146,736948,770366
2014,전라북도,임실군,심 야,4466881,4490603,3510633,2858615,1725127,969234,586448,539088,599425,877624,1919021,3370721
2014,전라북도,순창군,주택용,2760569,2827694,2438763,2601069,2491751,2467637,2399286,2649004,2544987,2422373,2634367,2707469
2014,전라북도,순창군,일반용,3865817,3612221,3171885,3032302,2651696,2777480,2962275,3300023,3000019,2808124,3285260,3808662
2014,전라북도,순창군,교육용,451246,391155,440764,340037,261749,236391,272974,250865,237156,249949,326055,508383
2014,전라북도,순창군,산업용,5684945,5261452,5563019,5726824,5607266,5881729,6172945,5604471,5191826,5823734,5764281,5927637
2014,전라북도,순창군,농사용,4106203,4158427,3738247,3547421,3428496,4377170,4786820,5982578,6197387,4621913,7019828,4039187
2014,전라북도,순창군,가로등,517291,448197,443160,396102,368785,342462,364800,403310,434761,491440,507436,533918
2014,전라북도,순창군,심 야,4387905,4386773,3402022,2680179,1715372,1000430,656099,570638,658994,1012517,2124964,3321989
2014,전라북도,고창군,주택용,5971319,6132980,5300628,5667061,5383214,5357136,5233349,5826278,5591859,5222736,5680683,5890271
2014,전라북도,고창군,일반용,9116840,8910816,7842922,7502587,6796171,6921817,7180086,8031569,7257418,6555812,7237506,8286243
2014,전라북도,고창군,교육용,886809,794230,770523,801607,555296,465069,527496,487887,477108,476755,594060,888403
2014,전라북도,고창군,산업용,5766032,5798410,5983436,6391324,6169658,6106639,6353277,5951200,5897874,5976660,6428187,6729187
2014,전라북도,고창군,농사용,17912814,18602748,15263171,15270894,13477440,14166014,14687754,15611307,15189784,14053934,19563047,30315473
2014,전라북도,고창군,가로등,1022070,905832,882189,813754,782292,741510,770614,819753,864888,971266,1013294,1051026
2014,전라북도,고창군,심 야,9017427,9227207,7274432,5785810,3728887,2026231,1236258,1102023,1291099,1867175,4091156,6792819
2014,전라북도,부안군,주택용,5883008,6028775,5192301,5546191,5301334,5261325,5123101,5783740,5513634,5127161,5521247,5843668
2014,전라북도,부안군,일반용,11778435,11413524,10111584,9726156,8655215,8736455,9402835,11105993,9762036,8660463,9226545,10651792
2014,전라북도,부안군,교육용,817126,739468,672948,701803,485738,438398,466382,524310,472279,448856,511052,802408
2014,전라북도,부안군,산업용,8802200,8158430,7986790,8268045,8597650,9104328,10292467,9793134,9005581,9028383,9111586,9652400
2014,전라북도,부안군,농사용,8252365,7877772,7800810,7440087,4979936,5626975,6062237,8044274,7254545,5440781,10255411,7435542
2014,전라북도,부안군,가로등,733982,677890,669153,599457,560122,521327,544866,590091,632670,717164,760154,802833
2014,전라북도,부안군,심 야,7553302,7791592,6178910,5048308,3365689,1955103,1243866,1085275,1212146,1532038,3396438,5771266
2014,전라북도,전주시,주택용,76924326,77140636,67455760,70614908,65951288,66992994,67497140,75381084,69915766,64848928,70314868,73521335
2014,전라북도,전주시,일반용,114105927,108280714,94991981,89399795,81297451,90066371,100379333,110429136,98033309,85440392,87939213,104496678
2014,전라북도,전주시,교육용,14951031,13455336,12769907,11176281,8465254,9067460,10716161,10040451,9285907,8716187,10434382,15902817
2014,전라북도,전주시,산업용,165621257,147392756,164613291,158639399,161549758,161465904,162959486,160670879,142215295,151248474,149251401,153177872
2014,전라북도,전주시,농사용,4967634,4832352,4290603,2969905,2181043,1819364,1619231,2034516,2023134,2098759,4302796,4629989
2014,전라북도,전주시,가로등,3188544,3059584,2714267,2644622,2390536,2241621,2211689,2375233,2572084,2816670,3089301,3180758
2014,전라북도,전주시,심 야,22974477,22400641,17892708,13458426,7866359,4824096,3979679,3795124,3602270,4136066,9944691,17173905
2014,전라남도,목포시,주택용,28207077,28577301,24888103,26030922,24077342,23934137,24019520,27472851,25297404,23080358,25284984,26877103
2014,전라남도,목포시,일반용,45593846,44656390,39174460,37968935,33031810,34700092,37734536,43867542,39899645,34609045,34416494,39294861
2014,전라남도,목포시,교육용,3183822,2716240,2820285,2821537,2001867,1973838,2354016,2409839,2340363,2037283,2099244,3213068
2014,전라남도,목포시,산업용,7417999,7212720,6994948,7552653,6693255,7037381,7046489,7316633,7156891,7114534,7199235,7265746
2014,전라남도,목포시,농사용,197056,196909,197312,195330,183315,237768,273120,315197,283828,206204,204807,179793
2014,전라남도,목포시,가로등,1379528,1300448,1137772,1126562,1003789,960419,933876,1010829,1073552,1169040,1276074,1296249
2014,전라남도,목포시,심 야,4748486,4769234,3984067,3209673,1806263,982477,616147,558568,588734,755118,1762876,3308372
2014,전라남도,여수시,주택용,32685535,33190360,28708881,30013636,28215008,28397824,28669623,32225468,30100830,27513799,29668656,31037551
2014,전라남도,여수시,일반용,47895019,46011222,40541891,39490341,36178593,38469772,41395991,48010513,43185377,37713545,38516132,43752789
2014,전라남도,여수시,교육용,3386856,3305038,3127599,3073542,2469354,2573144,2944257,2729565,2868633,2613793,2777552,3750801
2014,전라남도,여수시,산업용,963266217,880668878,1054419359,1017951738,1009954858,962898680,1098196800,1067376064,1074040631,1176790417,918895079,1080006075
2014,전라남도,여수시,농사용,6325644,4965833,4941845,4285502,3972216,4050427,5830981,9949534,7769500,6768853,8733407,6992712
2014,전라남도,여수시,가로등,2256820,2127547,1945219,1919503,1764354,1699265,1629524,1759406,1870417,1992041,2139500,2370230
2014,전라남도,여수시,심 야,13418587,13565785,10920650,8836033,5794721,3567599,2624895,2421760,2425945,2700848,5521402,9344951
2014,전라남도,순천시,주택용,30860563,31019898,27175134,28542941,26807008,27165645,27257851,30960638,28832441,26287424,28227188,29316211
2014,전라남도,순천시,일반용,46229984,44113349,38480950,37043068,34298496,37061939,40087417,45628191,40911289,35660947,36498855,41588327
2014,전라남도,순천시,교육용,4645726,4260881,3969698,4108396,3051559,3070970,3545150,3699411,3444451,3283770,3343051,4533238
2014,전라남도,순천시,산업용,67507444,61559629,65515449,59439498,62764099,61937486,65632727,63649431,54289388,64944044,64300473,69787486
2014,전라남도,순천시,농사용,5095512,5011519,4312417,4112444,3898628,4340287,4405143,6210557,6022194,4613104,6382123,5236461
2014,전라남도,순천시,가로등,2360835,2244522,2065145,2144112,2024026,2000778,1916777,1953763,2031110,2139391,2288270,2277886
2014,전라남도,순천시,심 야,9679178,9519981,7681603,6040178,3804663,2343755,1711204,1598401,1656771,2164257,4433424,7262175
2014,전라남도,나주시,주택용,8640316,8769658,7628451,8113731,7656385,7635018,7466094,8545502,8207598,7752370,8498688,8985945
2014,전라남도,나주시,일반용,15250114,14949213,13463441,12878789,11730552,12467402,13683078,15921978,14049048,13196425,14732785,18475962
