연도	시도	시군구	업종별	 1월 
2026	서울특별시	송파구	식료품제조	 548,686 
2026	서울특별시	송파구	음료품제조	 5,796 
2026	서울특별시	송파구	섬      유	 115,934 
2026	서울특별시	송파구	의복. 모피	 140,717 
2026	서울특별시	송파구	가죽. 신발	 15,777 
2026	서울특별시	송파구	목재. 나무	 607 
2026	서울특별시	송파구	펄프. 종이	 17,601 
2026	서울특별시	송파구	출판. 인쇄	 498,433 
2026	서울특별시	송파구	화학  제품	 196,344 
2026	서울특별시	송파구	고무. 플라	 18,566 
2026	서울특별시	송파구	시  멘  트	 169,691 
2026	서울특별시	송파구	1차   금속	 78,767 
2026	서울특별시	송파구	조립  금속	 34,054 
2026	서울특별시	송파구	기타  기계	 41,011 
2026	서울특별시	송파구	사무  기기	 466 
2026	서울특별시	송파구	전기  기기	 7,336 
2026	서울특별시	송파구	영상. 음향	 27,888 
2026	서울특별시	송파구	의료. 광학	 82,455 
2026	서울특별시	송파구	자  동  차	 47,814 
2026	서울특별시	송파구	가구및기타	 150,004 
2026	서울특별시	송파구	재생  재료	 92,805 
2026	서울특별시	송파구	수      도	 5,944,158 
2026	서울특별시	송파구	사업자  용	 919,413 
2026	서울특별시	송파구	전      철	 4,984,549 
2026	서울특별시	송파구	가정용부문	 88,773,836 
2026	서울특별시	송파구	국  군  용	 85,054 
2026	서울특별시	송파구	기타공공용	 10,224,648 
2026	서울특별시	송파구	관  공  용	 4,038,031 
2026	서울특별시	송파구	순수써비스	 172,638,674 
2026	서울특별시	송파구	합 계	 290,001,898 
2026	서울특별시	중랑구	농업. 임업	 52,379 
2026	서울특별시	중랑구	어      업	 7,256 
2026	서울특별시	중랑구	금속비금속	 3,690 
2026	서울특별시	중랑구	식료품제조	 311,703 
2026	서울특별시	중랑구	음료품제조	 983 
2026	서울특별시	중랑구	섬      유	 1,180,486 
2026	서울특별시	중랑구	의복. 모피	 2,160,906 
2026	서울특별시	중랑구	가죽. 신발	 166,764 
2026	서울특별시	중랑구	목재. 나무	 20,077 
2026	서울특별시	중랑구	펄프. 종이	 20,232 
2026	서울특별시	중랑구	출판. 인쇄	 45,022 
2026	서울특별시	중랑구	화학  제품	 32,148 
2026	서울특별시	중랑구	고무. 플라	 67,225 
2026	서울특별시	중랑구	유      리	 17,487 
2026	서울특별시	중랑구	시  멘  트	 10,796 
2026	서울특별시	중랑구	1차   금속	 60,070 
2026	서울특별시	중랑구	조립  금속	 57,858 
2026	서울특별시	중랑구	기타  기계	 33,345 
2026	서울특별시	중랑구	전기  기기	 11,337 
2026	서울특별시	중랑구	영상. 음향	 28,959 
2026	서울특별시	중랑구	의료. 광학	 65,775 
2026	서울특별시	중랑구	자  동  차	 7,021 
2026	서울특별시	중랑구	가구및기타	 159,164 
2026	서울특별시	중랑구	수      도	 519,835 
2026	서울특별시	중랑구	사업자  용	 243,667 
2026	서울특별시	중랑구	전      철	 280,704 
2026	서울특별시	중랑구	가정용부문	 49,255,721 
2026	서울특별시	중랑구	국  군  용	 - 
2026	서울특별시	중랑구	기타공공용	 4,090,266 
2026	서울특별시	중랑구	관  공  용	 1,612,556 
2026	서울특별시	중랑구	순수써비스	 51,079,891 
2026	서울특별시	중랑구	합 계	 111,603,323 
2026	서울특별시	노원구	농업. 임업	 31,702 
2026	서울특별시	노원구	어      업	 28,118 
2026	서울특별시	노원구	식료품제조	 238,051 
2026	서울특별시	노원구	음료품제조	 64 
2026	서울특별시	노원구	섬      유	 141,241 
2026	서울특별시	노원구	의복. 모피	 350,509 
2026	서울특별시	노원구	가죽. 신발	 13,848 
2026	서울특별시	노원구	목재. 나무	 3,898 
2026	서울특별시	노원구	펄프. 종이	 12,940 
2026	서울특별시	노원구	출판. 인쇄	 41,763 
2026	서울특별시	노원구	화학  제품	 182,376 
2026	서울특별시	노원구	고무. 플라	 166,147 
2026	서울특별시	노원구	유      리	 6,551 
2026	서울특별시	노원구	시  멘  트	 1,087 
2026	서울특별시	노원구	1차   금속	 431 
2026	서울특별시	노원구	조립  금속	 12,028 
2026	서울특별시	노원구	기타  기계	 15,861 
2026	서울특별시	노원구	사무  기기	 1,176 
2026	서울특별시	노원구	전기  기기	 5,943 
2026	서울특별시	노원구	영상. 음향	 5,207 
2026	서울특별시	노원구	의료. 광학	 122,657 
2026	서울특별시	노원구	자  동  차	 24,690 
2026	서울특별시	노원구	가구및기타	 881,048 
2026	서울특별시	노원구	수      도	 1,130,237 
2026	서울특별시	노원구	사업자  용	 895,239 
2026	서울특별시	노원구	가정용부문	 61,199,614 
2026	서울특별시	노원구	기타공공용	 14,296,246 
2026	서울특별시	노원구	관  공  용	 6,006,958 
2026	서울특별시	노원구	순수써비스	 62,568,097 
2026	서울특별시	노원구	합 계	 148,383,727 
2026	서울특별시	서초구	농업. 임업	 848,586 
2026	서울특별시	서초구	어      업	 - 
2026	서울특별시	서초구	금속비금속	 8,669 
2026	서울특별시	서초구	식료품제조	 219,036 
2026	서울특별시	서초구	섬      유	 18,388 
2026	서울특별시	서초구	의복. 모피	 22,495 
2026	서울특별시	서초구	가죽. 신발	 9,986 
2026	서울특별시	서초구	펄프. 종이	 7,699 
2026	서울특별시	서초구	출판. 인쇄	 49,830 
2026	서울특별시	서초구	화학  제품	 64,223 
2026	서울특별시	서초구	고무. 플라	 2,043 
2026	서울특별시	서초구	시  멘  트	 14,055 
2026	서울특별시	서초구	조립  금속	 12,947 
2026	서울특별시	서초구	기타  기계	 10,481 
2026	서울특별시	서초구	사무  기기	 6,437 
2026	서울특별시	서초구	전기  기기	 2,613 
2026	서울특별시	서초구	영상. 음향	 2,950 
2026	서울특별시	서초구	의료. 광학	 65,149 
2026	서울특별시	서초구	자  동  차	 41,657 
2026	서울특별시	서초구	가구및기타	 34,318 
2026	서울특별시	서초구	수      도	 1,295,561 
2026	서울특별시	서초구	사업자  용	 1,320,438 
2026	서울특별시	서초구	전      철	 32,240,096 
2026	서울특별시	서초구	가정용부문	 67,747,600 
2026	서울특별시	서초구	국  군  용	 1,203,706 
2026	서울특별시	서초구	기타공공용	 11,418,603 
2026	서울특별시	서초구	관  공  용	 8,964,661 
2026	서울특별시	서초구	순수써비스	 196,914,479 
2026	서울특별시	서초구	합 계	 322,546,706 
2026	서울특별시	양천구	농업. 임업	 23,775 
2026	서울특별시	양천구	어      업	 7,042 
2026	서울특별시	양천구	석탄. 원유	 10,927 
2026	서울특별시	양천구	금속비금속	 694 
2026	서울특별시	양천구	식료품제조	 173,706 
2026	서울특별시	양천구	섬      유	 63,586 
2026	서울특별시	양천구	의복. 모피	 273,740 
2026	서울특별시	양천구	가죽. 신발	 86,517 
2026	서울특별시	양천구	목재. 나무	 7,012 
2026	서울특별시	양천구	펄프. 종이	 25,782 
2026	서울특별시	양천구	출판. 인쇄	 24,569 
2026	서울특별시	양천구	화학  제품	 10,689 
2026	서울특별시	양천구	고무. 플라	 41,027 
2026	서울특별시	양천구	유      리	 91,261 
2026	서울특별시	양천구	시  멘  트	 19,825 
2026	서울특별시	양천구	1차   금속	 1,388 
2026	서울특별시	양천구	조립  금속	 69,247 
2026	서울특별시	양천구	기타  기계	 323,963 
2026	서울특별시	양천구	사무  기기	 5,212 
2026	서울특별시	양천구	전기  기기	 33,210 
2026	서울특별시	양천구	영상. 음향	 70,141 
2026	서울특별시	양천구	의료. 광학	 44,467 
2026	서울특별시	양천구	자  동  차	 13,303 
2026	서울특별시	양천구	기타  운송	 5,230 
2026	서울특별시	양천구	가구및기타	 117,464 
2026	서울특별시	양천구	수      도	 634,715 
2026	서울특별시	양천구	사업자  용	 274,379 
2026	서울특별시	양천구	가정용부문	 56,464,756 
2026	서울특별시	양천구	기타공공용	 5,409,222 
2026	서울특별시	양천구	관  공  용	 2,630,727 
2026	서울특별시	양천구	순수써비스	 85,441,128 
2026	서울특별시	양천구	합 계	 152,398,704 
2026	서울특별시	광진구	농업. 임업	 8,572 
2026	서울특별시	광진구	어      업	 37,803 
2026	서울특별시	광진구	금속비금속	 6,686 
2026	서울특별시	광진구	식료품제조	 263,097 
2026	서울특별시	광진구	음료품제조	 5,341 
2026	서울특별시	광진구	섬      유	 315,104 
2026	서울특별시	광진구	의복. 모피	 783,675 
2026	서울특별시	광진구	가죽. 신발	 76,097 
2026	서울특별시	광진구	목재. 나무	 10,654 
2026	서울특별시	광진구	펄프. 종이	 33,540 
2026	서울특별시	광진구	출판. 인쇄	 217,241 
2026	서울특별시	광진구	석유  정제	 3,856 
2026	서울특별시	광진구	화학  제품	 127,020 
2026	서울특별시	광진구	고무. 플라	 76,833 
2026	서울특별시	광진구	시  멘  트	 9,172 
2026	서울특별시	광진구	1차   금속	 3,092 
2026	서울특별시	광진구	조립  금속	 49,908 
2026	서울특별시	광진구	기타  기계	 110,008 
2026	서울특별시	광진구	사무  기기	 1,889 
2026	서울특별시	광진구	전기  기기	 6,505 
2026	서울특별시	광진구	영상. 음향	 16,548 
2026	서울특별시	광진구	의료. 광학	 90,407 
2026	서울특별시	광진구	자  동  차	 7,612 
2026	서울특별시	광진구	기타  운송	 326 
2026	서울특별시	광진구	가구및기타	 112,670 
2026	서울특별시	광진구	수      도	 4,964,914 
2026	서울특별시	광진구	사업자  용	 311,458 
2026	서울특별시	광진구	전      철	 22,801,846 
2026	서울특별시	광진구	가정용부문	 43,637,582 
2026	서울특별시	광진구	국  군  용	 15,229 
2026	서울특별시	광진구	기타공공용	 9,084,318 
2026	서울특별시	광진구	관  공  용	 2,901,925 
2026	서울특별시	광진구	순수써비스	 65,349,689 
2026	서울특별시	광진구	합 계	 151,440,617 
2026	서울특별시	강북구	농업. 임업	 51,130 
2026	서울특별시	강북구	어      업	 4,680 
2026	서울특별시	강북구	금속비금속	 817 
2026	서울특별시	강북구	식료품제조	 255,221 
2026	서울특별시	강북구	음료품제조	 19,811 
2026	서울특별시	강북구	섬      유	 484,722 
2026	서울특별시	강북구	의복. 모피	 1,224,962 
2026	서울특별시	강북구	가죽. 신발	 20,840 
2026	서울특별시	강북구	목재. 나무	 4,703 
2026	서울특별시	강북구	펄프. 종이	 3,231 
2026	서울특별시	강북구	출판. 인쇄	 16,645 
2026	서울특별시	강북구	화학  제품	 25,048 
2026	서울특별시	강북구	고무. 플라	 221,218 
2026	서울특별시	강북구	유      리	 1,420 
2026	서울특별시	강북구	시  멘  트	 2,034 
2026	서울특별시	강북구	1차   금속	 245 
2026	서울특별시	강북구	조립  금속	 14,743 
2026	서울특별시	강북구	기타  기계	 91,062 
2026	서울특별시	강북구	사무  기기	 7,091 
2026	서울특별시	강북구	전기  기기	 14,751 
2026	서울특별시	강북구	영상. 음향	 14,291 
2026	서울특별시	강북구	의료. 광학	 51,582 
2026	서울특별시	강북구	자  동  차	 16,363 
2026	서울특별시	강북구	가구및기타	 36,807 
2026	서울특별시	강북구	수      도	 638,815 
2026	서울특별시	강북구	사업자  용	 109,633 
2026	서울특별시	강북구	가정용부문	 35,636,420 
2026	서울특별시	강북구	국  군  용	 40,975 
2026	서울특별시	강북구	기타공공용	 3,536,997 
2026	서울특별시	강북구	관  공  용	 3,575,728 
2026	서울특별시	강북구	순수써비스	 41,816,527 
2026	서울특별시	강북구	합 계	 87,938,512 
2026	서울특별시	금천구	농업. 임업	 8,901 
2026	서울특별시	금천구	어      업	 5,551 
2026	서울특별시	금천구	금속비금속	 1,980 
2026	서울특별시	금천구	식료품제조	 565,508 
2026	서울특별시	금천구	음료품제조	 60,759 
2026	서울특별시	금천구	섬      유	 656,853 
2026	서울특별시	금천구	의복. 모피	 1,974,852 
2026	서울특별시	금천구	가죽. 신발	 20,033 
2026	서울특별시	금천구	목재. 나무	 21,020 
2026	서울특별시	금천구	펄프. 종이	 94,372 
2026	서울특별시	금천구	출판. 인쇄	 1,787,336 
2026	서울특별시	금천구	화학  제품	 1,088,175 
2026	서울특별시	금천구	고무. 플라	 1,406,398 
2026	서울특별시	금천구	유      리	 17,242 
2026	서울특별시	금천구	시  멘  트	 16,484 
2026	서울특별시	금천구	1차   금속	 67,997 
2026	서울특별시	금천구	조립  금속	 812,306 
2026	서울특별시	금천구	기타  기계	 4,540,389 
2026	서울특별시	금천구	사무  기기	 78,784 
2026	서울특별시	금천구	전기  기기	 148,571 
2026	서울특별시	금천구	영상. 음향	 1,967,743 
2026	서울특별시	금천구	의료. 광학	 812,415 
2026	서울특별시	금천구	자  동  차	 367,385 
2026	서울특별시	금천구	기타  운송	 2,893 
2026	서울특별시	금천구	가구및기타	 779,646 
2026	서울특별시	금천구	수      도	 364,398 
2026	서울특별시	금천구	사업자  용	 198,787 
2026	서울특별시	금천구	가정용부문	 31,054,112 
2026	서울특별시	금천구	국  군  용	 114,123 
2026	서울특별시	금천구	기타공공용	 2,295,772 
2026	서울특별시	금천구	관  공  용	 1,379,795 
2026	서울특별시	금천구	순수써비스	 126,990,077 
2026	서울특별시	금천구	합 계	 179,700,657 
2026	부산광역시	중구	농업. 임업	 6,745 
2026	부산광역시	중구	어      업	 706 
2026	부산광역시	중구	식료품제조	 85,416 
2026	부산광역시	중구	음료품제조	 4,944 
2026	부산광역시	중구	섬      유	 1,852 
2026	부산광역시	중구	의복. 모피	 18,337 
2026	부산광역시	중구	가죽. 신발	 3,634 
2026	부산광역시	중구	목재. 나무	 658 
2026	부산광역시	중구	펄프. 종이	 39,361 
2026	부산광역시	중구	출판. 인쇄	 213,781 
2026	부산광역시	중구	화학  제품	 6,503 
2026	부산광역시	중구	고무. 플라	 3,755 
2026	부산광역시	중구	조립  금속	 1,530 
2026	부산광역시	중구	기타  기계	 20,386 
2026	부산광역시	중구	전기  기기	 691 
2026	부산광역시	중구	영상. 음향	 1,469 
2026	부산광역시	중구	의료. 광학	 15,177 
2026	부산광역시	중구	자  동  차	 219 
